id,idx,tweet,category,subcategory,target_num
63542436,692,"$SLTD solar stocks on the move $RSGE $ASTI up 81% in 2 days. 

Clay trader video chart: https://claytrader.com/stock_chart/ASTI/?utm_source=social&amp;utm_medium=ihub&amp;utm_campaign=chart",Temporal,date,2
105340642,604,"$DPW All my DPW fam, I saw this bad boy at $.84 with 1000 watchers &amp; I am Ecstatic how far we have come. Join me at $OHAI for another one!",Quantity,Quantity,1000
101890009,3705,"$ARWR If you are not up on $ARWR patent portfolio, you are missing some key DD. Ex-hepatic RNAi work is impressive. Added shares at 3.82",Monetary,buy price,3.82
103282360,5009,"$TSLA Musk making people pay an additional $15 at LA Auto show to see the outside of a Model 3, what fools lol!",Monetary,money,15
103282360,5009,"$TSLA Musk making people pay an additional $15 at LA Auto show to see the outside of a Model 3, what fools lol!",Product Number,Product Number,3
105128122,2898,$CME $CBOE $IBKR $BTC.X Buy first 3 on all dips. As long as Bitcoin becomes mainstream trading volumes will skyrocket,Quantity,Quantity,3
101875523,777,"$INSY my friend long $NWBO still very cheap $0.19 cents the result of phase 3 ! soon coming out anytime only$0.19 to risk, upside unlimited",Monetary,buy price,0.19
101875523,777,"$INSY my friend long $NWBO still very cheap $0.19 cents the result of phase 3 ! soon coming out anytime only$0.19 to risk, upside unlimited",Monetary,quote,0.19
100084405,8588,$VIPS putting in a possible bullish weekly reversal candle...still 4 hrs to go,Temporal,time,4
103081665,7013,"$SGYP Calls in Jan and April with strikes of $3.50, $4, $4.5, $5, $5.50 and $6

Calls on clearance sale guys! Get them while they are cheap",Option,exercise price,3.50
103081665,7013,"$SGYP Calls in Jan and April with strikes of $3.50, $4, $4.5, $5, $5.50 and $6

Calls on clearance sale guys! Get them while they are cheap",Option,exercise price,4
103081665,7013,"$SGYP Calls in Jan and April with strikes of $3.50, $4, $4.5, $5, $5.50 and $6

Calls on clearance sale guys! Get them while they are cheap",Option,exercise price,4.5
103081665,7013,"$SGYP Calls in Jan and April with strikes of $3.50, $4, $4.5, $5, $5.50 and $6

Calls on clearance sale guys! Get them while they are cheap",Option,exercise price,5
103081665,7013,"$SGYP Calls in Jan and April with strikes of $3.50, $4, $4.5, $5, $5.50 and $6

Calls on clearance sale guys! Get them while they are cheap",Option,exercise price,5.50
103081665,7013,"$SGYP Calls in Jan and April with strikes of $3.50, $4, $4.5, $5, $5.50 and $6

Calls on clearance sale guys! Get them while they are cheap",Option,exercise price,6
101093471,883,$BABA $JD my biggest challenge this weekend is not thinking about the 500k in options I have in these 2 companies and making it to Monday,Monetary,money,500
101093471,883,$BABA $JD my biggest challenge this weekend is not thinking about the 500k in options I have in these 2 companies and making it to Monday,Quantity,Quantity,2
101881807,2460,"$MRTX look at the 6month, 1yr chart, who would ever participate @13 offering. got a nice short @18 finally gonna get my $back from this POS",Temporal,date,6
101881807,2460,"$MRTX look at the 6month, 1yr chart, who would ever participate @13 offering. got a nice short @18 finally gonna get my $back from this POS",Temporal,date,1
94037365,1321,@petgar @SimpleThinking $CELG bought $1 billion in $JUNO in the $90&#39;s... look it up!,Monetary,buy price,90
94048149,8285,"Bought a bit of $BTC-OMG, which is +15.5% and most active cryptocurrency today. It&#39;s also an &quot;ICO&quot;: https://bittrex.com/Home/Markets",Percentage,relative,15.5
103369308,7584,$PXS just got 500 shares at ask. So confident. Watchers will increase over weekend just like dpw,Quantity,Quantity,500
103535159,4854,"$WEED.CA $APH.CA True leaf , Mj for pets. 6000 kg facility, huge volume",Quantity,Quantity,6000
100680343,5678,$EGO my bid at 1.2 is slowly getting filled. 100shares at a time lol. Fckn bots,Quantity,Quantity,100
98186014,8359,$DUST not much support for #gold till $1260 level.. Is this POS going to put up any gains today? #direxion #scam,Monetary,support or resistance,1260
103634109,2969,Dec 5th Watchlist: Swing entries for $XELB $DELT. Also watching $AMD $CVEO $OPGN $APRI Option Watch $EBAY $DPZ $KMX #TradeSmart,Temporal,date,5
100820249,640,$BNSO $CPHI both companies with very low market cap. Could rise 5 times. $TOPS although crooked management could see $2 today.,Quantity,Quantity,5
102482781,90,$FB $GOOG Google owned the ads in Thanksgiving Day Football with their home device.Next year FB Aloha will own those ads. $200+ by 2/14/2018,Temporal,date,2
102482781,90,$FB $GOOG Google owned the ads in Thanksgiving Day Football with their home device.Next year FB Aloha will own those ads. $200+ by 2/14/2018,Temporal,date,14
102482781,90,$FB $GOOG Google owned the ads in Thanksgiving Day Football with their home device.Next year FB Aloha will own those ads. $200+ by 2/14/2018,Temporal,date,2018
101992978,5596,$TSLA  Yesterday (after Thursday night&#39;s TSLA semi reveal:-) Cummins (CMI) dropped 4.62% on 3X average volume:  https://www.equities.com/news/cummins-inc-cmi-moves-lower-on-volume-spike-for-november-18,Percentage,relative,4.62
104551298,7335,$GBPNZD 200 ema has been serving as support in the 4hr chart. Opened a long position. SL 30 pips below it,Indicator,Indicator,200
104551298,7335,$GBPNZD 200 ema has been serving as support in the 4hr chart. Opened a long position. SL 30 pips below it,Temporal,time,4
104551298,7335,$GBPNZD 200 ema has been serving as support in the 4hr chart. Opened a long position. SL 30 pips below it,Monetary,change,30
103255989,234,"$POWR.X And $PIVX.X making me very happy today. Might have to load up again (sold 15,000 at .90 but kept 5,000). Love this long term",Quantity,Quantity,"15,000"
103255989,234,"$POWR.X And $PIVX.X making me very happy today. Might have to load up again (sold 15,000 at .90 but kept 5,000). Love this long term",Monetary,sell price,.90
103255989,234,"$POWR.X And $PIVX.X making me very happy today. Might have to load up again (sold 15,000 at .90 but kept 5,000). Love this long term",Quantity,Quantity,"5,000"
100530426,5041,"$COLL how is guidance not going to be, &quot;our strategic plan is being fully fulfilled, outpacing all expectations &amp; expect 2B leading pill2018",Temporal,date,2018
75448880,2988,"$RIG if im not mistaken they also acquired their mlp $RIGP, which had a $.39 divi, which means they are now keeping all that extra cash",Monetary,money,.39
103148001,649,$SYN  great i called in this stock around 0.63 very good this back to 1 $ soon other to be great stocks $INFI  $CRMD  $PLX  $CPRX,Monetary,buy price,0.63
96626070,7185,$PTN Less than 7 million penny warrants to go by my estimate. Soon PTN will receive $7.2m from 70 cent warrants. Little for shorts here,Monetary,money,7
96626070,7185,$PTN Less than 7 million penny warrants to go by my estimate. Soon PTN will receive $7.2m from 70 cent warrants. Little for shorts here,Monetary,money,7.2
104101334,5166,$SPY that spike down to 263.24 is late prints. Remember yday 24 mil at 263.24? Grin these guys w/ their late prints,Monetary,quote,263.24
102429321,5232,$FB mid to late 2018-2019 When FB pushes into the 200&#39;s. Imo too soon to expect it sooner. Patience always.,Temporal,date,2018
102429321,5232,$FB mid to late 2018-2019 When FB pushes into the 200&#39;s. Imo too soon to expect it sooner. Patience always.,Temporal,date,2019
102429321,5232,$FB mid to late 2018-2019 When FB pushes into the 200&#39;s. Imo too soon to expect it sooner. Patience always.,Monetary,quote,200
102106862,1767,"$AG $CDE $ABX $GG $NEM $NAK  Largest silver deposit in Australia: 1 ounce silver for 0,17$:

http://www.silverminesltd.com.au/",Quantity,Quantity,1
102106862,1767,"$AG $CDE $ABX $GG $NEM $NAK  Largest silver deposit in Australia: 1 ounce silver for 0,17$:

http://www.silverminesltd.com.au/",Monetary,quote,0
102106862,1767,"$AG $CDE $ABX $GG $NEM $NAK  Largest silver deposit in Australia: 1 ounce silver for 0,17$:

http://www.silverminesltd.com.au/",Monetary,quote,17
102379910,9498,$TXMD OK Guys get ready we need to be serious 15 min we all start adding,Temporal,time,15
101195324,3077,$BCH.X Anyone remember when $DRYS was at 120? Yeah. That&#39;s what&#39;s happening here.,Monetary,quote,120
101129461,8556,$VCEL For all my longs/follower I think I found something for mid-long term ACBFF a Cannabis stock that has 1.4B MC,Monetary,money,1.4
99713305,1180,"$GBPJPY Reclaims Key 150 Level, Nears 2017 High; #Analysis on $SB_F $SGG, $CT_F $BAL https://goo.gl/aidPHr #Pound",Temporal,date,2017
98440620,2693,$PYPL and $MSFT partnership now allow Skype users to transfer money within 22 countries,Quantity,Quantity,22
99526507,926,I was bullish on $SPY talking $260 but things changed over the weekend Janet may get fired. new Target is $240 by November. $DIA $QQQ,Monetary,forecast,240
93778406,5645,$LTC.X ...stop loss will be  at 101 when you get there.....keep it 100 and fly,Monetary,stop loss,101
93463965,1707,"08/30 #BreakOutPotential picks:
$ACRX 
$SPHS
$AGLE
$MRTX
$AGEN
Thanks.
$srra $catb $chma $scyx $evok are also reversing.",Temporal,date,08
93463965,1707,"08/30 #BreakOutPotential picks:
$ACRX 
$SPHS
$AGLE
$MRTX
$AGEN
Thanks.
$srra $catb $chma $scyx $evok are also reversing.",Temporal,date,30
103210767,7099,$OVAS XBI was up more than this POS. 235 trading days since big drop Dec. 22. Daily average since then = 1.49. Do the math. No movement.,Temporal,date,22.
103210767,7099,$OVAS XBI was up more than this POS. 235 trading days since big drop Dec. 22. Daily average since then = 1.49. Do the math. No movement.,Monetary,quote,1.49
102665127,7102,"$GRPN official short report, 2 weeks ending Nov 15, comes out today at 4:15 pm friends.",Temporal,date,2
102665127,7102,"$GRPN official short report, 2 weeks ending Nov 15, comes out today at 4:15 pm friends.",Temporal,date,15
102665127,7102,"$GRPN official short report, 2 weeks ending Nov 15, comes out today at 4:15 pm friends.",Temporal,time,4
102665127,7102,"$GRPN official short report, 2 weeks ending Nov 15, comes out today at 4:15 pm friends.",Temporal,time,15
103820175,4512,"$WEED.CA Emerald is likely to reach prev high of $7, &amp; uplist to TSX. I see the stock doubling again prior to July. $ACB.CA $ACB.CA $VFF.CA",Monetary,quote,7
104162014,1294,$CVNA keep sharing $CARG with CVNA friends $28 to $30.86 in 9 days for 10.21% Gain so far &amp; looking for another 20%,Monetary,quote,28
104162014,1294,$CVNA keep sharing $CARG with CVNA friends $28 to $30.86 in 9 days for 10.21% Gain so far &amp; looking for another 20%,Monetary,quote,30.86
104162014,1294,$CVNA keep sharing $CARG with CVNA friends $28 to $30.86 in 9 days for 10.21% Gain so far &amp; looking for another 20%,Temporal,date,9
93669526,5186,"$gild Sold 5 Sep 80 calls for $4.05 at the close from $0.76, recently under 10 cents.  Still holding 5, will likely roll them to Oct 90s.",Quantity,Quantity,5
93669526,5186,"$gild Sold 5 Sep 80 calls for $4.05 at the close from $0.76, recently under 10 cents.  Still holding 5, will likely roll them to Oct 90s.",Option,exercise price,80
93669526,5186,"$gild Sold 5 Sep 80 calls for $4.05 at the close from $0.76, recently under 10 cents.  Still holding 5, will likely roll them to Oct 90s.",Monetary,quote,0.76
93669526,5186,"$gild Sold 5 Sep 80 calls for $4.05 at the close from $0.76, recently under 10 cents.  Still holding 5, will likely roll them to Oct 90s.",Quantity,Quantity,5
93669526,5186,"$gild Sold 5 Sep 80 calls for $4.05 at the close from $0.76, recently under 10 cents.  Still holding 5, will likely roll them to Oct 90s.",Option,exercise price,90
103118534,6976,"$AMZN  if it can go up 15 points and stay, then we are looking at 1186ish",Monetary,change,15
103041887,5273,$DVAX flag formed Bollinger tight going to break I believe up at 3pm. hopefully up till close but usually melts down the last 20 min lately,Temporal,time,3
103041887,5273,$DVAX flag formed Bollinger tight going to break I believe up at 3pm. hopefully up till close but usually melts down the last 20 min lately,Temporal,time,20
96254430,3412,"$BLUE ha! so Cantor Fitzgerald, after their analyst was wined and dined by $BLUE, sets a Sell recommendation with a $39 price target....",Monetary,forecast,39
103349228,4044,"Any close at these levels would be the second lowesly close on wkly basis for $GDXJ in 2017 since Dec bottom, $GDX, $GLD, $NUGT",Temporal,date,2017
102371227,8381,$DS Taking a new position here. Could end up being a green day. Stop on 5.99,Monetary,stop loss,5.99
103197956,2963,$ROKU $NFLX Reality. Bought father in law a Roku this weekend. Signed him up for Netflix. Bought 3 myself. This year isn&#39;t over for either.,Quantity,Quantity,3
103315466,3048,$SPX $spy getting a nice support at daily 8ema.. let&#39;s c if bulls hold this line..,Indicator,Indicator,8
102637991,2596,$PLX  $SYN  $TEUM  $PTN $INFI   $AMPE  $CPRX  $AXAS  $NOG  long and strong buy list for 2018  update every day enjoy,Temporal,date,2018
103390328,9469,$FIT #FITBIT Daily Chart. In the last 3 days down trend lines (yellow lines) are clearly broken-up.,Temporal,date,3
102839517,2407,The higher $ROKU goes the better it is for $SVVC.  Eventually it will rip higher especially if $NTNX beats 459K shares 20 NAV 8.43 price,Quantity,Quantity,459
98364035,4367,$FNMA $FMCC keep going down i got one last load to buy and then i will be done. Will be ready to see what 2018 brings.,Temporal,date,2018
101992753,6097,"$ENDP Areas of resistance. It&#39;s going to be tough to break 9, but once that happens, 11 is next.",Monetary,support or resistance,9
98503837,5058,"$BB No volume, selling pressure exhausted, lots of reason to rally.Buyback capital was $283M as of Sept. 1",Monetary,money,283
98503837,5058,"$BB No volume, selling pressure exhausted, lots of reason to rally.Buyback capital was $283M as of Sept. 1",Temporal,date,1
96011009,8041,$SBGL convertible bonds issued yesterday 26th September. Big stock price manipulation for that. Now it&#39;s going up!,Temporal,date,26
103518669,3824,"Enough of this BS, come one bears take $GDX, $GDXJ, $GLD down to wkly lower BB, pathetic just 1 % down on historic tax bill grow some balls",Percentage,relative,1
101933196,3374,$F $TSLA When Elon Musk Leaves Tesla Which He is Going to in 2018 You all will realize the real value is at $F,Temporal,date,2018
101306624,9638,$TTD let the dust settle....keep accumulating...will be over $50 with support soon,Monetary,support or resistance,50
100134807,2441,$ICPT $GILD will not buy intercept. Not until they fail their phase3s on their combos. Most likely $SNY or $NVS . No buyout till 2019.,Temporal,date,2019.
101927145,3749,$SQ There are 2 types of people on the market today.. Those who own $SQ and those that don&#39;t.          #SaidThatBefore,Quantity,Quantity,2
104282923,8649,"$GBTC even if left shorted this and all premium is gone , it&#39;s still up over 1000 percent.",Percentage,relative,1000
101135718,4781,Portfolio as of Nov &#39;17: $NVDA $SHOP $TSLA $BABA $ADBE $ATVI $NTES $SNAP $MELI $TCEHY $FB $OLED $TEAM $SQ,Temporal,date,17
103375675,7702,$XCO Forbes in Jan. article estimated Shell&#39;s value in HV was $750 million. XCO value would be more for xtra property they own. See link.,Monetary,money,750
101581188,9624,$PCLN this can be walked up very easily with only 49 mil outstanding shares.,Quantity,Quantity,49
103137391,776,"$ES_F $SPY Recap: Today&#39;s trading report bias+1 bullish released 11/30/17 8:09 AM (ET) upper target+5 hit at $2,640 days high $2,640.75",Monetary,change,1
103137391,776,"$ES_F $SPY Recap: Today&#39;s trading report bias+1 bullish released 11/30/17 8:09 AM (ET) upper target+5 hit at $2,640 days high $2,640.75",Temporal,date,11
103137391,776,"$ES_F $SPY Recap: Today&#39;s trading report bias+1 bullish released 11/30/17 8:09 AM (ET) upper target+5 hit at $2,640 days high $2,640.75",Temporal,date,30
103137391,776,"$ES_F $SPY Recap: Today&#39;s trading report bias+1 bullish released 11/30/17 8:09 AM (ET) upper target+5 hit at $2,640 days high $2,640.75",Temporal,date,17
103137391,776,"$ES_F $SPY Recap: Today&#39;s trading report bias+1 bullish released 11/30/17 8:09 AM (ET) upper target+5 hit at $2,640 days high $2,640.75",Temporal,time,8
